drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Metoprolol	Lidocaine	0.021	1.754	Moderate	4 (3/1)	The serum concentration of Metoprolol can be increased when it is combined with Lidocaine.	#F7B7B7	0.998519694552825	1
Galantamine	Zuclopenthixol	0.111	Inf	None	1 (1/0)	Galantamine may increase the QTc-prolonging activities of Zuclopenthixol.	#B32020	0.249629923638206	1
Capecitabine	Acenocoumarol	0.139	-2.566	None	10 (4/6)	The serum concentration of Acenocoumarol can be increased when it is combined with Capecitabine.	#ABCBE2	2.49629923638206	1
Amitriptyline	Epinephrine	0.039	Inf	Major	2 (2/0)	Amitriptyline may decrease the antihypertensive activities of Epinephrine.	#B32020	0.499259847276413	1
Rifampicin	Gliclazide	0.073	-2.566	None	10 (4/6)	The serum concentration of Gliclazide can be decreased when it is combined with Rifampicin.	#ABCBE2	2.49629923638206	1
Felodipine	Phenobarbital	0.105	Inf	Moderate	1 (1/0)	The metabolism of Felodipine can be increased when combined with Phenobarbital.	#B32020	0.249629923638206	1
Donepezil	Perphenazine	0.101	-1.711	Moderate	4 (2/2)		#AFCEE4	0.998519694552825	1
Fluvoxamine	Dihydroergotamine	0.2	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Fluvoxamine.	#B32020	0.249629923638206	1
Pimozide	Clarithromycin	0.045	Inf	Major	1 (1/0)	The risk or severity of ventricular arrhythmias can be increased when Clarithromycin is combined with Pimozide.	#B32020	0.249629923638206	1
Torasemide	Tobramycin	0.416	-1.14	Major	5 (3/2)	The serum concentration of Tobramycin can be increased when it is combined with Torasemide.	#B4D1E6	1.24814961819103	1
Methylphenidate	Rasagiline	0.439	-3.421	Moderate	3 (1/2)	Rasagiline may increase the hypertensive activities of Methylphenidate.	#A5C6DF	0.748889770914619	1
Halazepam	Itraconazole	0.059	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
Lovastatin	Tacrolimus	0.159	-2.851	Moderate	8 (3/5)	The serum concentration of Lovastatin can be increased when it is combined with Tacrolimus.	#A9C9E1	1.99703938910565	1
Metoprolol	Indomethacin	0.072	1.169	Moderate	3 (2/1)	Indomethacin may decrease the antihypertensive activities of Metoprolol.	#F9BCBC	0.748889770914619	1
Ranolazine	Digoxin	0.289	-2.566	Moderate	15 (6/9)	The serum concentration of Digoxin can be increased when it is combined with Ranolazine.	#ABCBE2	3.7444488545731	1
Repaglinide	Josamycin	0.363	1.754	None	4 (3/1)	The serum concentration of Repaglinide can be increased when it is combined with Josamycin.	#F7B7B7	0.998519694552825	1
Moxifloxacin	Josamycin	1	-1.14	None	5 (3/2)		#B4D1E6	1.24814961819103	1
Trihexyphenidyl	Rivastigmine	0.316	-1.711	Moderate	4 (2/2)	The therapeutic efficacy of Trihexyphenidyl can be decreased when used in combination with Rivastigmine.	#AFCEE4	0.998519694552825	1
Fluconazole	Tacrolimus	0.467	1.754	Major	4 (3/1)	The serum concentration of Tacrolimus can be increased when it is combined with Fluconazole.	#F7B7B7	0.998519694552825	1
Ampicillin	Acenocoumarol	0.14	-2.737	None	13 (5/8)	Ampicillin may increase the anticoagulant activities of Acenocoumarol.	#A9C9E1	3.24518900729668	1
Prednisone	Ketoconazole	0.402	-8.126	Moderate	23 (4/19)	The serum concentration of Prednisone can be increased when it is combined with Ketoconazole.	#86AFD2	5.74148824367875	1
Colestipol	Levothyroxine	0.226	1.754	Moderate	4 (3/1)	The serum concentration of Levothyroxine can be decreased when it is combined with Colestipol.	#F7B7B7	0.998519694552825	1
Ezetimibe	Cholestyramine	0.072	-2.566	Moderate	5 (2/3)	Cholestyramine can cause a decrease in the absorption of Ezetimibe resulting in a reduced serum concentration and potentially a decrease in efficacy.	#ABCBE2	1.24814961819103	1
Theophylline	Sotalol	0.8	Inf	Major	1 (1/0)	Sotalol may decrease the bronchodilatory activities of Theophylline.	#B32020	0.249629923638206	1
Bupropion	Rasagiline	0.256	-6.843	Major	5 (1/4)	The risk or severity of adverse effects can be increased when Rasagiline is combined with Bupropion.	#90B6D6	1.24814961819103	1
Trospium	Haloperidol	0.253	-1.026	Moderate	8 (5/3)		#B4D1E6	1.99703938910565	1
Theophylline	Josamycin	0.5	Inf	None	1 (1/0)	The metabolism of Theophylline can be decreased when combined with Josamycin.	#B32020	0.249629923638206	1
Imipramine	Rasagiline	0.034	Inf	Major	1 (1/0)	Rasagiline may increase the serotonergic activities of Imipramine.	#B32020	0.249629923638206	1
Erythromycin	Felodipine	0.033	1.169	Moderate	3 (2/1)	The metabolism of Felodipine can be decreased when combined with Erythromycin.	#F9BCBC	0.748889770914619	1
Phenytoin	Triamcinolone	0.073	1.169	Moderate	3 (2/1)	The metabolism of Triamcinolone can be increased when combined with Phenytoin.	#F9BCBC	0.748889770914619	1
Cyproheptadine	Galantamine	0.021	Inf	Moderate	1 (1/0)		#B32020	0.249629923638206	1
Nortriptyline	Donepezil	0.414	-1.711	Moderate	6 (3/3)		#AFCEE4	1.49777954182924	1
Theophylline	Rifampicin	0.18	-3.421	Moderate	3 (1/2)	The metabolism of Theophylline can be increased when combined with Rifampicin.	#A5C6DF	0.748889770914619	1
Telithromycin	Atorvastatin	0.073	1.169	Major	3 (2/1)	The risk or severity of adverse effects can be increased when Telithromycin is combined with Atorvastatin.	#F9BCBC	0.748889770914619	1
Clarithromycin	Colchicine	0.232	-1.426	Major	11 (6/5)	The serum concentration of Colchicine can be increased when it is combined with Clarithromycin.	#B2D0E5	2.74592916002027	1
Phenytoin	Itraconazole	0.111	-2.566	Moderate	5 (2/3)	The serum concentration of Itraconazole can be decreased when it is combined with Phenytoin.	#ABCBE2	1.24814961819103	1
Galantamine	Glycopyrronium	0.251	-3.992	None	10 (3/7)	The therapeutic efficacy of Glycopyrronium can be decreased when used in combination with Galantamine.	#A2C4DE	2.49629923638206	1
Hydrocortisone	Primidone	0.053	-1.711	Moderate	4 (2/2)	The serum concentration of Hydrocortisone can be decreased when it is combined with Primidone.	#AFCEE4	0.998519694552825	1
Alprazolam	Cimetidine	0.238	Inf	Moderate	2 (2/0)		#B32020	0.499259847276413	1
Phenytoin	Rifampicin	0.394	-1.711	Major	2 (1/1)	The serum concentration of Phenytoin can be decreased when it is combined with Rifampicin.	#AFCEE4	0.499259847276413	1
Sucralfate	Ofloxacin	0.5	Inf	Moderate	1 (1/0)		#B32020	0.249629923638206	1
Haloperidol	Glycopyrronium	0.237	-7.185	Moderate	26 (5/21)	The serum concentration of Haloperidol can be decreased when it is combined with Glycopyrronium.	#8CB4D5	6.49037801459337	1
Sumatriptan	Escitalopram	0.326	-1.711	Major	4 (2/2)	The risk or severity of adverse effects can be increased when Sumatriptan is combined with Escitalopram.	#AFCEE4	0.998519694552825	1
Fluconazole	Rifampicin	0.447	1.169	Major	3 (2/1)	The metabolism of Rifampicin can be decreased when combined with Fluconazole.	#F9BCBC	0.748889770914619	1
Phenytoin	Estriol	0.083	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
Pimozide	Escitalopram	0.05	Inf	Major	1 (1/0)	The risk or severity of QTc prolongation can be increased when Pimozide is combined with Escitalopram.	#B32020	0.249629923638206	1
Trospium	Olanzapine	0.525	1.169	Moderate	3 (2/1)		#F9BCBC	0.748889770914619	1
Cyclosporine	Fluconazole	1	Inf	Moderate	1 (1/0)	The serum concentration of Cyclosporine can be increased when it is combined with Fluconazole.	#B32020	0.249629923638206	1
Glyburide	Oxprenolol	0.062	Inf	None	1 (1/0)	Oxprenolol may increase the hypoglycemic activities of Glyburide.	#B32020	0.249629923638206	1
Clozapine	Ciprofloxacin	0.056	Inf	Major	1 (1/0)	Ciprofloxacin may increase the QTc-prolonging activities of Clozapine.	#B32020	0.249629923638206	1
Raloxifene	Estriol	0.091	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
Warfarin	Fludrocortisone	0.556	Inf	Moderate	1 (1/0)	Fludrocortisone may increase the anticoagulant activities of Warfarin.	#B32020	0.249629923638206	1
Donepezil	Cyclobenzaprine	0.073	-1.369	Moderate	9 (5/4)		#B2D0E5	2.24666931274386	1
Hydrocortisone	Cholestyramine	0.597	1.754	Moderate	4 (3/1)	Cholestyramine can cause a decrease in the absorption of Hydrocortisone resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F7B7B7	0.998519694552825	1
Trihexyphenidyl	Donepezil	0.144	Inf	Moderate	2 (2/0)	The therapeutic efficacy of Trihexyphenidyl can be decreased when used in combination with Donepezil.	#B32020	0.499259847276413	1
Bisoprolol	Chlorpropamide	0.208	1.169	Moderate	3 (2/1)	Bisoprolol may increase the hypoglycemic activities of Chlorpropamide.	#F9BCBC	0.748889770914619	1
Ofloxacin	Iron	0.354	-1.14	None	5 (3/2)		#B4D1E6	1.24814961819103	1
Lovastatin	Gemfibrozil	0.181	-1.026	Major	8 (5/3)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Lovastatin.	#B4D1E6	1.99703938910565	1
Triamcinolone	Primidone	0.333	Inf	Moderate	1 (1/0)	The metabolism of Triamcinolone can be increased when combined with Primidone.	#B32020	0.249629923638206	1
Midazolam	Rifampicin	1	Inf	Minor	1 (1/0)	The metabolism of Midazolam can be increased when combined with Rifampicin.	#B32020	0.249629923638206	1
Pantoprazole	Ketoconazole	0.548	-1.711	Moderate	6 (3/3)	The serum concentration of Ketoconazole can be decreased when it is combined with Pantoprazole.	#AFCEE4	1.49777954182924	1
Fluconazole	Dihydroergotamine	0.105	Inf	Moderate	2 (2/0)	The metabolism of Dihydroergotamine can be decreased when combined with Fluconazole.	#B32020	0.499259847276413	1
Carbamazepine	Bupropion	1	Inf	Moderate	1 (1/0)	The metabolism of Bupropion can be increased when combined with Carbamazepine.	#B32020	0.249629923638206	1
Cyclosporine	Nifedipine	0.338	-5.132	Moderate	4 (1/3)	The metabolism of Nifedipine can be decreased when combined with Cyclosporine.	#9ABEDB	0.998519694552825	1
Tacrolimus	Felodipine	0.1	-1.711	Moderate	2 (1/1)	The serum concentration of Tacrolimus can be increased when it is combined with Felodipine.	#AFCEE4	0.499259847276413	1
Cyclophosphamide	Warfarin	0.227	-3.421	Moderate	3 (1/2)		#A5C6DF	0.748889770914619	1
Pravastatin	Bezafibrate	0.217	-2.138	None	9 (4/5)	Bezafibrate may increase the myopathic rhabdomyolysis activities of Pravastatin.	#AECDE3	2.24666931274386	1
Levofloxacin	Josamycin	0.48	1.461	None	7 (5/2)		#F8BABA	1.74740946546744	1
Erythromycin	Colchicine	0.068	Inf	Major	3 (3/0)	The serum concentration of Colchicine can be increased when it is combined with Erythromycin.	#B32020	0.748889770914619	1
Fluvoxamine	Ropinirole	0.763	Inf	Moderate	1 (1/0)	Fluvoxamine may increase the sedative activities of Ropinirole.	#B32020	0.249629923638206	1
Erythromycin	Tacrolimus	0.714	1.169	Major	3 (2/1)	The serum concentration of Tacrolimus can be increased when it is combined with Erythromycin.	#F9BCBC	0.748889770914619	1
Nortriptyline	Carbamazepine	0.189	Inf	Moderate	1 (1/0)	The metabolism of Nortriptyline can be increased when combined with Carbamazepine.	#B32020	0.249629923638206	1
Piroxicam	Propranolol	0.116	Inf	Moderate	2 (2/0)	Piroxicam may decrease the antihypertensive activities of Propranolol.	#B32020	0.499259847276413	1
Repaglinide	Oxprenolol	0.417	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
Ketoconazole	Acenocoumarol	0.181	-4.277	None	14 (4/10)	The serum concentration of Acenocoumarol can be increased when it is combined with Ketoconazole.	#A0C3DD	3.49481893093489	1
Cyclosporine	Sulfamethoxazole	0.031	Inf	Major	1 (1/0)	Sulfamethoxazole may increase the nephrotoxic activities of Cyclosporine.	#B32020	0.249629923638206	1
Trospium	Desloratadine	0.125	Inf	None	2 (2/0)	The risk or severity of adverse effects can be increased when Trospium is combined with Desloratadine.	#B32020	0.499259847276413	1
Dihydroergotamine	Carvedilol	0.172	Inf	Moderate	3 (3/0)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Carvedilol.	#B32020	0.748889770914619	1
Rifabutin	Simvastatin	0.111	Inf	None	1 (1/0)	The metabolism of Simvastatin can be increased when combined with Rifabutin.	#B32020	0.249629923638206	1
Cyclosporine	Norfloxacin	0.023	1.169	Moderate	3 (2/1)	The metabolism of Cyclosporine can be decreased when combined with Norfloxacin.	#F9BCBC	0.748889770914619	1
Enalapril	Drospirenone	0.143	Inf	Moderate	1 (1/0)	Enalapril may increase the hyperkalemic activities of Drospirenone.	#B32020	0.249629923638206	1
Prednisone	Estradiol	0.359	-2.566	Moderate	5 (2/3)	The serum concentration of Prednisone can be increased when it is combined with Estradiol.	#ABCBE2	1.24814961819103	1
Eprosartan	Lithium cation	1	Inf	Moderate	1 (1/0)	The serum concentration of Lithium can be increased when it is combined with Eprosartan.	#B32020	0.249629923638206	1
Doxycycline	Cloxacillin	0.767	-1.14	Moderate	5 (3/2)	The therapeutic efficacy of Cloxacillin can be decreased when used in combination with Doxycycline.	#B4D1E6	1.24814961819103	1
Rifampicin	Clomipramine	0.111	Inf	Minor	1 (1/0)	The metabolism of Clomipramine can be increased when combined with Rifampicin.	#B32020	0.249629923638206	1
Ketoconazole	Atorvastatin	0.058	-2.281	Major	7 (3/4)	The serum concentration of Atorvastatin can be increased when it is combined with Ketoconazole.	#ACCCE3	1.74740946546744	1
Ergotamine	Itraconazole	0.156	-1.711	Major	2 (1/1)	The serum concentration of Ergotamine can be increased when it is combined with Itraconazole.	#AFCEE4	0.499259847276413	1
Verapamil	Nadolol	0.383	Inf	Major	1 (1/0)	Verapamil may increase the hypotensive activities of Nadolol.	#B32020	0.249629923638206	1
Warfarin	Cholestyramine	0.273	-2.566	Moderate	5 (2/3)	Cholestyramine can cause a decrease in the absorption of Warfarin resulting in a reduced serum concentration and potentially a decrease in efficacy.	#ABCBE2	1.24814961819103	1
Galantamine	Tizanidine	0.047	Inf	Moderate	2 (2/0)	Galantamine may increase the bradycardic activities of Tizanidine.	#B32020	0.499259847276413	1
Theophylline	Propranolol	0.281	-1.14	Major	5 (3/2)	The metabolism of Propranolol can be decreased when combined with Theophylline.	#B4D1E6	1.24814961819103	1
Epinephrine	Carvedilol	0.098	1.169	Major	3 (2/1)	Epinephrine may increase the atrioventricular blocking (AV block) activities of Carvedilol.	#F9BCBC	0.748889770914619	1
Triamcinolone	Rifampicin	0.267	-1.711	Moderate	2 (1/1)	The metabolism of Triamcinolone can be increased when combined with Rifampicin.	#AFCEE4	0.499259847276413	1
Fluvoxamine	Warfarin	0.208	1.169	Moderate	3 (2/1)	The metabolism of Warfarin can be decreased when combined with Fluvoxamine.	#F9BCBC	0.748889770914619	1
Tizanidine	Donepezil	0.091	-1.711	Moderate	6 (3/3)	Tizanidine may increase the bradycardic activities of Donepezil.	#AFCEE4	1.49777954182924	1
Phenytoin	Felodipine	0.167	Inf	Major	1 (1/0)	The metabolism of Felodipine can be increased when combined with Phenytoin.	#B32020	0.249629923638206	1
Fluconazole	Cyclophosphamide	0.538	-1.711	None	2 (1/1)	The metabolism of Cyclophosphamide can be decreased when combined with Fluconazole.	#AFCEE4	0.499259847276413	1
Itraconazole	Josamycin	1	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
Celecoxib	Rifampicin	0.75	Inf	Moderate	2 (2/0)	The metabolism of Celecoxib can be increased when combined with Rifampicin.	#B32020	0.499259847276413	1
Eplerenone	Clarithromycin	0.211	-5.132	Major	16 (4/12)	The serum concentration of Eplerenone can be increased when it is combined with Clarithromycin.	#9ABEDB	3.9940787782113	1
Carbamazepine	Aripiprazole	0.091	Inf	Moderate	1 (1/0)	The serum concentration of Aripiprazole can be decreased when it is combined with Carbamazepine.	#B32020	0.249629923638206	1
Telithromycin	Acenocoumarol	0.064	-2.566	None	5 (2/3)	The metabolism of Acenocoumarol can be decreased when combined with Telithromycin.	#ABCBE2	1.24814961819103	1
Labetalol	Gliclazide	0.295	-1.711	None	2 (1/1)	Labetalol may increase the hypoglycemic activities of Gliclazide.	#AFCEE4	0.499259847276413	1
Piroxicam	Acenocoumarol	0.136	-1.711	None	10 (5/5)	Piroxicam may increase the anticoagulant activities of Acenocoumarol.	#AFCEE4	2.49629923638206	1
Paroxetine	Pimozide	0.263	Inf	Major	1 (1/0)	The serum concentration of Pimozide can be increased when it is combined with Paroxetine.	#B32020	0.249629923638206	1
Glimepiride	Ketoconazole	0.048	Inf	None	1 (1/0)	The metabolism of Glimepiride can be decreased when combined with Ketoconazole.	#B32020	0.249629923638206	1
Prazosin	Bisoprolol	0.646	Inf	Moderate	2 (2/0)	Bisoprolol may increase the orthostatic hypotensive activities of Prazosin.	#B32020	0.499259847276413	1
Phenytoin	Trimethoprim	0.088	-6.273	Moderate	14 (3/11)	The serum concentration of Phenytoin can be increased when it is combined with Trimethoprim.	#93B8D7	3.49481893093489	1
Ketoprofen	Acenocoumarol	0.102	2.338	None	5 (4/1)	Ketoprofen may increase the anticoagulant activities of Acenocoumarol.	#F5B4B4	1.24814961819103	1
Citalopram	Eletriptan	0.028	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Citalopram is combined with Eletriptan.	#B32020	0.249629923638206	1
Dihydroergotamine	Isosorbide mononitrate	0.16	Inf	Moderate	2 (2/0)	The metabolism of Isosorbide Mononitrate can be decreased when combined with Dihydroergotamine.	#B32020	0.499259847276413	1
Digoxin	Minocycline	0.102	-1.14	Moderate	5 (3/2)		#B4D1E6	1.24814961819103	1
Allopurinol	Azathioprine	0.361	-1.711	Major	6 (3/3)	The serum concentration of the active metabolites of Azathioprine can be increased when Azathioprine is used in combination with Allopurinol.	#AFCEE4	1.49777954182924	1
Tizanidine	Perindopril	0.042	-3.421	Major	3 (1/2)	The risk or severity of hypotension can be increased when Tizanidine is combined with Perindopril.	#A5C6DF	0.748889770914619	1
Verapamil	Lithium cation	0.314	-1.711	Moderate	2 (1/1)	Verapamil may increase the neurotoxic activities of Lithium.	#AFCEE4	0.499259847276413	1
Rosiglitazone	Gemfibrozil	0.215	-5.132	Moderate	4 (1/3)	The metabolism of Rosiglitazone can be decreased when combined with Gemfibrozil.	#9ABEDB	0.998519694552825	1
Tizanidine	Quinapril	0.033	Inf	Major	1 (1/0)	The risk or severity of hypotension can be increased when Tizanidine is combined with Quinapril.	#B32020	0.249629923638206	1
Tetracycline	Amoxicillin	0.429	2.338	Moderate	5 (4/1)		#F5B4B4	1.24814961819103	1
Theophylline	Terbinafine	0.036	Inf	Moderate	1 (1/0)	The metabolism of Theophylline can be decreased when combined with Terbinafine.	#B32020	0.249629923638206	1
Fluvoxamine	Theophylline	0.386	-1.711	Major	2 (1/1)	The metabolism of Theophylline can be decreased when combined with Fluvoxamine.	#AFCEE4	0.499259847276413	1
Lovastatin	Ketoconazole	0.1	Inf	Major	1 (1/0)	The serum concentration of Lovastatin can be increased when it is combined with Ketoconazole.	#B32020	0.249629923638206	1
Trihexyphenidyl	Galantamine	0.23	-1.711	Moderate	2 (1/1)	The therapeutic efficacy of Trihexyphenidyl can be decreased when used in combination with Galantamine.	#AFCEE4	0.499259847276413	1
Labetalol	Salmeterol	0.389	Inf	Major	1 (1/0)	Labetalol may decrease the vasoconstricting activities of Salmeterol.	#B32020	0.249629923638206	1
Celecoxib	Warfarin	0.105	-2.053	Moderate	11 (5/6)	Celecoxib may increase the anticoagulant activities of Warfarin.	#AECDE3	2.74592916002027	1
Lisinopril	Lithium cation	0.204	-1.711	Moderate	4 (2/2)	The serum concentration of Lithium can be increased when it is combined with Lisinopril.	#AFCEE4	0.998519694552825	1
Fluvoxamine	Phenytoin	0.573	-1.711	Moderate	2 (1/1)	The serum concentration of Phenytoin can be increased when it is combined with Fluvoxamine.	#AFCEE4	0.499259847276413	1
Phenytoin	Tacrolimus	1	Inf	Major	1 (1/0)	The serum concentration of Tacrolimus can be decreased when it is combined with Phenytoin.	#B32020	0.249629923638206	1
Repaglinide	Rifampicin	0.257	-1.711	Moderate	4 (2/2)	The serum concentration of Repaglinide can be decreased when it is combined with Rifampicin.	#AFCEE4	0.998519694552825	1
Fluvastatin	Colchicine	0.121	-5.132	Major	8 (2/6)	Colchicine may increase the myopathic rhabdomyolysis activities of Fluvastatin.	#9ABEDB	1.99703938910565	1
Indomethacin	Warfarin	0.145	-5.132	Major	12 (3/9)	Indomethacin may increase the anticoagulant activities of Warfarin.	#9ABEDB	2.99555908365848	1
Warfarin	Etoricoxib	0.098	-2.994	None	11 (4/7)	Etoricoxib may increase the anticoagulant activities of Warfarin.	#A8C8E1	2.74592916002027	1
Fluorouracil	Warfarin	0.229	-1.711	Major	2 (1/1)	The serum concentration of Warfarin can be increased when it is combined with Fluorouracil.	#AFCEE4	0.499259847276413	1
Pyridostigmine	Dexamethasone	0.212	-1.711	Moderate	2 (1/1)	The risk or severity of adverse effects can be increased when Dexamethasone is combined with Pyridostigmine.	#AFCEE4	0.499259847276413	1
Minocycline	Iron	0.244	1.169	Moderate	3 (2/1)	Minocycline can cause a decrease in the absorption of Iron resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F9BCBC	0.748889770914619	1
Doxycycline	Insulin aspart	0.099	1.169	Moderate	3 (2/1)		#F9BCBC	0.748889770914619	1
Erythromycin	Ergotamine	0.3	-1.711	Major	2 (1/1)	The risk or severity of adverse effects can be increased when Ergotamine is combined with Erythromycin.	#AFCEE4	0.499259847276413	1
Dihydroergotamine	Clarithromycin	0.103	Inf	Major	2 (2/0)	The serum concentration of Dihydroergotamine can be increased when it is combined with Clarithromycin.	#B32020	0.499259847276413	1
Fluoxetine	Sumatriptan	0.149	-3.421	Major	3 (1/2)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Sumatriptan.	#A5C6DF	0.748889770914619	1
Acetaminophen	Imatinib	0.071	Inf	Moderate	1 (1/0)	Acetaminophen may increase the hepatotoxic activities of Imatinib.	#B32020	0.249629923638206	1
Warfarin	Primidone	0.18	-3.421	Major	3 (1/2)	The metabolism of Warfarin can be increased when combined with Primidone.	#A5C6DF	0.748889770914619	1
Diazepam	Ketoconazole	0.197	-2.566	Moderate	5 (2/3)	The metabolism of Diazepam can be decreased when combined with Ketoconazole.	#ABCBE2	1.24814961819103	1
Carbamazepine	Felodipine	0.043	Inf	Moderate	1 (1/0)	The metabolism of Felodipine can be increased when combined with Carbamazepine.	#B32020	0.249629923638206	1
Nortriptyline	Terbutaline	0.059	Inf	Moderate	1 (1/0)	The risk or severity of adverse effects can be increased when Nortriptyline is combined with Terbutaline.	#B32020	0.249629923638206	1
Piroxicam	Carvedilol	0.122	1.169	Moderate	3 (2/1)	Piroxicam may decrease the antihypertensive activities of Carvedilol.	#F9BCBC	0.748889770914619	1
Cyclosporine	Amiodarone	0.642	-1.711	Moderate	2 (1/1)	The serum concentration of Cyclosporine can be increased when it is combined with Amiodarone.	#AFCEE4	0.499259847276413	1
Primidone	Dexamethasone	0.267	-1.711	Moderate	2 (1/1)	The serum concentration of Dexamethasone can be decreased when it is combined with Primidone.	#AFCEE4	0.499259847276413	1
Warfarin	Ofloxacin	0.059	Inf	Major	1 (1/0)		#B32020	0.249629923638206	1
Cilostazol	Itraconazole	0.184	-5.132	Major	4 (1/3)	The serum concentration of Cilostazol can be increased when it is combined with Itraconazole.	#9ABEDB	0.998519694552825	1
Erythromycin	Carbamazepine	0.08	Inf	Major	2 (2/0)	The metabolism of Carbamazepine can be decreased when combined with Erythromycin.	#B32020	0.499259847276413	1
Clemastine	Rivastigmine	0.172	-3.421	Moderate	3 (1/2)		#A5C6DF	0.748889770914619	1
Disulfiram	Acenocoumarol	0.048	Inf	None	1 (1/0)	The serum concentration of Acenocoumarol can be increased when it is combined with Disulfiram.	#B32020	0.249629923638206	1
Ketoconazole	Rabeprazole	0.287	-3.421	Moderate	3 (1/2)	The serum concentration of Ketoconazole can be decreased when it is combined with Rabeprazole.	#A5C6DF	0.748889770914619	1
Ketoconazole	Tolterodine	0.188	-1.711	Moderate	2 (1/1)	The serum concentration of Tolterodine can be increased when it is combined with Ketoconazole.	#AFCEE4	0.499259847276413	1
Verapamil	Eplerenone	0.214	-3.421	Moderate	6 (2/4)	The serum concentration of Eplerenone can be increased when it is combined with Verapamil.	#A5C6DF	1.49777954182924	1
Perphenazine	Rivastigmine	0.064	-1.711	Moderate	2 (1/1)		#AFCEE4	0.499259847276413	1
Erythromycin	Dihydroergotamine	0.125	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Erythromycin.	#B32020	0.249629923638206	1
Ranolazine	Clarithromycin	0.128	-3.421	Major	6 (2/4)	The serum concentration of Ranolazine can be increased when it is combined with Clarithromycin.	#A5C6DF	1.49777954182924	1
Fluvastatin	Bezafibrate	0.308	Inf	None	1 (1/0)	Bezafibrate may increase the myopathic rhabdomyolysis activities of Fluvastatin.	#B32020	0.249629923638206	1
Diltiazem	Rifampicin	0.197	-4.277	Major	7 (2/5)	The serum concentration of Diltiazem can be decreased when it is combined with Rifampicin.	#A0C3DD	1.74740946546744	1
Warfarin	Ceftriaxone	0.062	-1.711	Moderate	2 (1/1)	Ceftriaxone may increase the anticoagulant activities of Warfarin.	#AFCEE4	0.499259847276413	1
Sotalol	Terbutaline	0.036	-1.711	Major	2 (1/1)	Terbutaline may increase the QTc-prolonging activities of Sotalol.	#AFCEE4	0.499259847276413	1
Warfarin	Itraconazole	0.073	Inf	Moderate	2 (2/0)	The serum concentration of Warfarin can be increased when it is combined with Itraconazole.	#B32020	0.499259847276413	1
Flutamide	Acenocoumarol	0.352	-54.744	None	33 (1/32)		#1E61A5	8.23778748006081	1
Propranolol	Epinephrine	0.045	Inf	Major	1 (1/0)	Epinephrine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#B32020	0.249629923638206	1
Celecoxib	Lithium cation	0.038	Inf	Major	1 (1/0)	The serum concentration of Lithium can be increased when it is combined with Celecoxib.	#B32020	0.249629923638206	1
Triazolam	Clarithromycin	0.059	Inf	Moderate	1 (1/0)	The serum concentration of Triazolam can be increased when it is combined with Clarithromycin.	#B32020	0.249629923638206	1
Rifampicin	Dexamethasone	0.526	Inf	Moderate	1 (1/0)	The serum concentration of Dexamethasone can be decreased when it is combined with Rifampicin.	#B32020	0.249629923638206	1
Pseudoephedrine	Rasagiline	0.083	-1.711	Moderate	2 (1/1)	Rasagiline may increase the hypertensive activities of Pseudoephedrine.	#AFCEE4	0.499259847276413	1
Tetracycline	Acenocoumarol	0.107	Inf	None	2 (2/0)		#B32020	0.499259847276413	1
Digoxin	Telithromycin	0.089	-1.711	Moderate	2 (1/1)	The metabolism of Digoxin can be decreased when combined with Telithromycin.	#AFCEE4	0.499259847276413	1
Cimetidine	Fentanyl	0.059	Inf	Moderate	1 (1/0)		#B32020	0.249629923638206	1
Doxycycline	Carbamazepine	0.155	-1.711	Moderate	2 (1/1)	The serum concentration of Doxycycline can be decreased when it is combined with Carbamazepine.	#AFCEE4	0.499259847276413	1
Imipramine	Galantamine	0.167	Inf	Moderate	1 (1/0)	The metabolism of Galantamine can be decreased when combined with Imipramine.	#B32020	0.249629923638206	1
Erythromycin	Ranolazine	0.031	Inf	Major	1 (1/0)	The serum concentration of Ranolazine can be increased when it is combined with Erythromycin.	#B32020	0.249629923638206	1
Phenytoin	Methotrexate	0.277	-3.421	Moderate	3 (1/2)	The serum concentration of Phenytoin can be decreased when it is combined with Methotrexate.	#A5C6DF	0.748889770914619	1
Spironolactone	Cilazapril	0.349	-1.711	None	4 (2/2)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Cilazapril.	#AFCEE4	0.998519694552825	1
Prednisone	Estriol	0.277	Inf	None	3 (3/0)	The serum concentration of Prednisone can be increased when it is combined with Estriol.	#B32020	0.748889770914619	1
